-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2022 through 12/31/2022 in UTC
Location: Latitude  10.9132   Longitude 114.0614 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.0 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,WS50M
2022,1,3,18,0.0,10.94
2022,1,3,19,0.0,10.89
2022,1,3,20,0.0,10.79
2022,1,3,21,0.0,10.45
2022,1,3,22,0.0,10.02
2022,1,3,23,22.7,9.49
2022,1,4,0,48.92,9.38
2022,1,4,1,57.35,9.41
2022,1,4,2,65.7,9.45
2022,1,4,3,102.38,10.06
2022,1,4,4,118.47,11.35
2022,1,4,5,161.02,12.18
2022,1,4,6,173.82,12.14
2022,1,4,7,124.0,11.94
2022,1,4,8,62.9,11.8
2022,1,4,9,28.0,11.42
2022,1,4,10,0.0,11.05
2022,1,4,11,0.0,10.9
2022,1,4,12,0.0,10.8
2022,1,4,13,0.0,10.7
2022,1,4,14,0.0,10.46
2022,1,4,15,0.0,10.19
2022,1,4,16,0.0,9.79
2022,1,4,17,0.0,9.25
2022,1,4,18,0.0,8.77
2022,1,4,19,0.0,8.43
2022,1,4,20,0.0,8.22
2022,1,4,21,0.0,8.02
2022,1,4,22,0.0,7.86
2022,1,4,23,88.22,7.7
2022,1,5,0,276.0,7.57
2022,1,5,1,460.98,7.51
2022,1,5,2,689.83,7.36
2022,1,5,3,800.42,7.05
2022,1,5,4,725.45,6.51
2022,1,5,5,633.15,5.93
2022,1,5,6,651.7,5.58
2022,1,5,7,347.38,5.6
2022,1,5,8,206.95,5.8
2022,1,5,9,61.22,5.94
2022,1,5,10,0.0,5.98
2022,1,5,11,0.0,5.94
2022,1,5,12,0.0,5.93
2022,1,5,13,0.0,5.95
2022,1,5,14,0.0,5.85
2022,1,5,15,0.0,5.69
2022,1,5,16,0.0,5.59
2022,1,5,17,0.0,5.51
2022,1,5,18,0.0,5.49
2022,1,5,19,0.0,5.52
2022,1,5,20,0.0,5.61
2022,1,5,21,0.0,5.7
2022,1,5,22,0.0,5.78
2022,1,5,23,56.92,5.82
2022,1,6,0,175.9,5.91
2022,1,6,1,305.92,6.0
2022,1,6,2,531.58,6.07
2022,1,6,3,632.53,6.14
2022,1,6,4,669.05,6.22
2022,1,6,5,682.1,6.27
2022,1,6,6,553.9,6.29
2022,1,6,7,434.27,6.35
2022,1,6,8,238.27,6.39
2022,1,6,9,68.03,6.44
2022,1,6,10,0.0,6.55
2022,1,6,11,0.0,6.77
2022,1,6,12,0.0,7.03
2022,1,6,13,0.0,7.18
2022,1,6,14,0.0,7.28
2022,1,6,15,0.0,7.38
2022,1,6,16,0.0,7.43
2022,1,6,17,0.0,7.4
2022,1,6,18,0.0,7.4
2022,1,6,19,0.0,7.56
2022,1,6,20,0.0,7.86
2022,1,6,21,0.0,8.14
2022,1,6,22,0.0,8.32
2022,1,6,23,92.8,8.44
2022,1,7,0,277.88,8.54
2022,1,7,1,501.62,8.54
2022,1,7,2,660.42,8.41
2022,1,7,3,713.35,8.23
2022,1,7,4,764.78,8.02
2022,1,7,5,743.08,7.85
2022,1,7,6,648.12,7.73
2022,1,7,7,455.17,7.62
2022,1,7,8,260.45,7.51
2022,1,7,9,78.5,7.45
2022,1,7,10,0.0,7.45
2022,1,7,11,0.0,7.58
2022,1,7,12,0.0,7.72
2022,1,7,13,0.0,7.77
2022,1,7,14,0.0,7.67
2022,1,7,15,0.0,7.4
2022,1,7,16,0.0,7.2
2022,1,7,17,0.0,7.21
2022,1,7,18,0.0,7.41
2022,1,7,19,0.0,7.59
2022,1,7,20,0.0,7.64
2022,1,7,21,0.0,7.7
2022,1,7,22,0.0,7.77
2022,1,7,23,114.65,7.75
2022,1,8,0,321.23,7.58
2022,1,8,1,545.28,7.27
2022,1,8,2,711.47,7.03
2022,1,8,3,793.58,6.79
2022,1,8,4,786.85,6.63
2022,1,8,5,769.42,6.51
2022,1,8,6,670.58,6.36
2022,1,8,7,482.9,6.22
2022,1,8,8,275.67,6.13
2022,1,8,9,82.85,6.11
2022,1,8,10,0.0,6.11
2022,1,8,11,0.0,6.12
2022,1,8,12,0.0,6.18
2022,1,8,13,0.0,6.18
2022,1,8,14,0.0,6.11
2022,1,8,15,0.0,5.98
2022,1,8,16,0.0,5.91
2022,1,8,17,0.0,5.93
2022,1,8,18,0.0,5.98
2022,1,8,19,0.0,6.04
2022,1,8,20,0.0,6.09
2022,1,8,21,0.0,6.03
2022,1,8,22,0.0,5.81
2022,1,8,23,102.45,5.59
2022,1,9,0,309.35,5.37
2022,1,9,1,527.05,5.17
2022,1,9,2,697.67,5.1
2022,1,9,3,779.58,5.24
2022,1,9,4,764.92,5.51
2022,1,9,5,714.55,5.73
2022,1,9,6,620.1,5.97
2022,1,9,7,439.35,6.27
2022,1,9,8,246.27,6.64
2022,1,9,9,71.25,7.0
2022,1,9,10,0.0,7.26
2022,1,9,11,0.0,7.46
2022,1,9,12,0.0,7.64
2022,1,9,13,0.0,7.75
2022,1,9,14,0.0,7.77
2022,1,9,15,0.0,7.67
2022,1,9,16,0.0,7.52
2022,1,9,17,0.0,7.42
2022,1,9,18,0.0,7.47
2022,1,9,19,0.0,7.68
2022,1,9,20,0.0,7.85
2022,1,9,21,0.0,7.99
2022,1,9,22,0.0,8.2
2022,1,9,23,101.2,8.43
2022,1,10,0,321.8,8.69
2022,1,10,1,527.78,8.93
2022,1,10,2,692.8,9.16
2022,1,10,3,805.47,9.25
2022,1,10,4,827.35,9.14
2022,1,10,5,795.75,8.95
2022,1,10,6,679.78,8.77
2022,1,10,7,503.27,8.69
2022,1,10,8,293.58,8.7
2022,1,10,9,90.93,8.76
2022,1,10,10,0.0,8.83
2022,1,10,11,0.0,9.0
2022,1,10,12,0.0,9.15
2022,1,10,13,0.0,9.24
2022,1,10,14,0.0,9.3
2022,1,10,15,0.0,9.25
2022,1,10,16,0.0,9.19
2022,1,10,17,0.0,9.23
2022,1,10,18,0.0,9.32
2022,1,10,19,0.0,9.47
2022,1,10,20,0.0,9.67
2022,1,10,21,0.0,9.95
2022,1,10,22,0.0,10.23
2022,1,10,23,107.6,10.43
2022,1,11,0,334.62,10.59
2022,1,11,1,549.03,10.79
2022,1,11,2,725.88,11.05
2022,1,11,3,835.92,11.32
2022,1,11,4,871.85,11.5
2022,1,11,5,837.05,11.61
2022,1,11,6,709.38,11.62
2022,1,11,7,532.38,11.64
2022,1,11,8,306.05,11.69
2022,1,11,9,95.57,11.81
2022,1,11,10,0.0,11.9
2022,1,11,11,0.0,11.97
2022,1,11,12,0.0,12.0
2022,1,11,13,0.0,11.93
2022,1,11,14,0.0,11.82
2022,1,11,15,0.0,11.62
2022,1,11,16,0.0,11.43
2022,1,11,17,0.0,11.27
2022,1,11,18,0.0,11.14
2022,1,11,19,0.0,11.04
2022,1,11,20,0.0,11.15
2022,1,11,21,0.0,11.44
2022,1,11,22,0.0,11.6
2022,1,11,23,96.57,11.54
2022,1,12,0,308.6,11.32
2022,1,12,1,517.58,11.09
2022,1,12,2,682.53,10.89
2022,1,12,3,756.0,10.76
2022,1,12,4,850.4,10.73
2022,1,12,5,773.6,10.7
2022,1,12,6,705.95,10.66
2022,1,12,7,487.98,10.67
2022,1,12,8,295.05,10.73
2022,1,12,9,87.85,10.8
2022,1,12,10,0.0,10.81
2022,1,12,11,0.0,10.76
2022,1,12,12,0.0,10.69
2022,1,12,13,0.0,10.67
2022,1,12,14,0.0,10.77
2022,1,12,15,0.0,10.81
2022,1,12,16,0.0,10.69
2022,1,12,17,0.0,10.5
2022,1,12,18,0.0,10.32
2022,1,12,19,0.0,10.16
2022,1,12,20,0.0,9.9
2022,1,12,21,0.0,9.68
2022,1,12,22,0.0,9.52
2022,1,12,23,104.75,9.41
2022,1,13,0,327.42,9.44
2022,1,13,1,552.3,9.45
2022,1,13,2,728.97,9.35
2022,1,13,3,799.6,9.43
2022,1,13,4,853.62,9.73
2022,1,13,5,804.45,10.06
2022,1,13,6,706.35,10.28
2022,1,13,7,537.8,10.34
2022,1,13,8,317.45,10.28
2022,1,13,9,102.6,10.11
2022,1,13,10,0.0,10.04
2022,1,13,11,0.0,10.19
2022,1,13,12,0.0,10.32
2022,1,13,13,0.0,10.32
2022,1,13,14,0.0,10.39
2022,1,13,15,0.0,10.52
2022,1,13,16,0.0,10.55
2022,1,13,17,0.0,10.69
2022,1,13,18,0.0,10.78
2022,1,13,19,0.0,10.79
2022,1,13,20,0.0,10.69
2022,1,13,21,0.0,10.72
2022,1,13,22,0.0,10.84
2022,1,13,23,63.8,11.0
2022,1,14,0,201.2,11.12
2022,1,14,1,368.0,11.13
2022,1,14,2,460.85,11.06
2022,1,14,3,516.22,10.91
2022,1,14,4,509.42,10.92
2022,1,14,5,488.3,10.92
2022,1,14,6,433.12,10.82
2022,1,14,7,385.55,10.69
2022,1,14,8,225.68,10.68
2022,1,14,9,70.4,10.78
2022,1,14,10,0.0,10.92
2022,1,14,11,0.0,10.97
2022,1,14,12,0.0,10.99
2022,1,14,13,0.0,10.99
2022,1,14,14,0.0,11.02
2022,1,14,15,0.0,11.03
2022,1,14,16,0.0,10.88
2022,1,14,17,0.0,10.74
2022,1,14,18,0.0,10.71
2022,1,14,19,0.0,10.76
2022,1,14,20,0.0,10.61
2022,1,14,21,0.0,10.41
2022,1,14,22,0.0,10.21
2022,1,14,23,93.45,9.99
2022,1,15,0,302.45,9.77
2022,1,15,1,508.33,9.53
2022,1,15,2,677.95,9.43
2022,1,15,3,770.0,9.45
2022,1,15,4,800.35,9.55
2022,1,15,5,771.2,9.62
2022,1,15,6,638.62,9.88
2022,1,15,7,491.2,10.18
2022,1,15,8,292.2,10.3
2022,1,15,9,98.53,10.02
2022,1,15,10,0.0,9.54
2022,1,15,11,0.0,9.26
2022,1,15,12,0.0,9.2
2022,1,15,13,0.0,9.31
2022,1,15,14,0.0,9.58
2022,1,15,15,0.0,10.03
2022,1,15,16,0.0,10.43
2022,1,15,17,0.0,10.67
2022,1,15,18,0.0,10.78
2022,1,15,19,0.0,10.89
2022,1,15,20,0.0,10.96
2022,1,15,21,0.0,10.84
2022,1,15,22,0.0,10.64
2022,1,15,23,97.07,10.45
2022,1,16,0,325.23,10.25
2022,1,16,1,547.35,10.06
2022,1,16,2,739.75,9.91
2022,1,16,3,835.22,9.67
2022,1,16,4,880.38,9.38
2022,1,16,5,761.8,9.13
2022,1,16,6,629.15,8.99
2022,1,16,7,524.05,8.93
2022,1,16,8,320.05,8.96
2022,1,16,9,110.8,9.08
2022,1,16,10,0.0,9.23
2022,1,16,11,0.0,9.31
2022,1,16,12,0.0,9.28
2022,1,16,13,0.0,9.03
2022,1,16,14,0.0,8.62
2022,1,16,15,0.0,8.25
2022,1,16,16,0.0,8.01
2022,1,16,17,0.0,7.97
2022,1,16,18,0.0,7.92
2022,1,16,19,0.0,7.97
2022,1,16,20,0.0,8.07
2022,1,16,21,0.0,8.08
2022,1,16,22,0.0,8.18
2022,1,16,23,98.55,8.47
2022,1,17,0,315.88,8.65
2022,1,17,1,526.67,8.64
2022,1,17,2,698.17,8.47
2022,1,17,3,786.33,8.28
2022,1,17,4,791.85,8.27
2022,1,17,5,759.35,8.52
2022,1,17,6,602.2,8.96
2022,1,17,7,455.48,9.35
2022,1,17,8,297.08,9.53
2022,1,17,9,108.65,9.63
2022,1,17,10,0.0,9.65
2022,1,17,11,0.0,9.61
2022,1,17,12,0.0,9.52
2022,1,17,13,0.0,9.51
2022,1,17,14,0.0,9.6
2022,1,17,15,0.0,9.62
2022,1,17,16,0.0,9.74
2022,1,17,17,0.0,9.99
2022,1,17,18,0.0,10.33
2022,1,17,19,0.0,10.75
2022,1,17,20,0.0,11.16
2022,1,17,21,0.0,11.58
2022,1,17,22,0.0,11.97
2022,1,17,23,48.05,12.11
2022,1,18,0,164.38,11.99
2022,1,18,1,279.88,11.74
2022,1,18,2,492.5,11.39
2022,1,18,3,649.58,10.96
2022,1,18,4,722.3,10.55
2022,1,18,5,594.35,10.26
2022,1,18,6,501.02,10.14
2022,1,18,7,405.62,10.21
2022,1,18,8,240.27,10.3
2022,1,18,9,77.1,10.26
2022,1,18,10,0.0,10.16
2022,1,18,11,0.0,10.09
2022,1,18,12,0.0,9.93
2022,1,18,13,0.0,9.71
2022,1,18,14,0.0,9.62
2022,1,18,15,0.0,9.7
2022,1,18,16,0.0,9.85
2022,1,18,17,0.0,10.0
2022,1,18,18,0.0,10.07
2022,1,18,19,0.0,9.98
2022,1,18,20,0.0,9.94
2022,1,18,21,0.0,9.91
2022,1,18,22,0.0,9.83
2022,1,18,23,72.6,9.7
2022,1,19,0,226.7,9.49
2022,1,19,1,390.52,9.21
2022,1,19,2,575.42,9.0
2022,1,19,3,679.72,8.92
2022,1,19,4,797.1,8.76
2022,1,19,5,764.55,8.64
2022,1,19,6,618.72,8.62
2022,1,19,7,351.05,8.59
2022,1,19,8,229.38,8.64
2022,1,19,9,79.82,8.78
2022,1,19,10,0.0,8.96
2022,1,19,11,0.0,9.19
2022,1,19,12,0.0,9.42
2022,1,19,13,0.0,9.5
2022,1,19,14,0.0,9.41
2022,1,19,15,0.0,9.18
2022,1,19,16,0.0,8.92
2022,1,19,17,0.0,8.82
2022,1,19,18,0.0,8.79
2022,1,19,19,0.0,8.77
2022,1,19,20,0.0,8.83
2022,1,19,21,0.0,8.91
2022,1,19,22,0.0,9.02
2022,1,19,23,80.55,9.11
2022,1,20,0,229.12,9.15
2022,1,20,1,477.92,9.12
2022,1,20,2,654.75,9.01
2022,1,20,3,531.5,8.96
2022,1,20,4,802.53,8.93
2022,1,20,5,732.47,8.89
2022,1,20,6,614.53,8.79
2022,1,20,7,443.52,8.62
2022,1,20,8,255.77,8.55
2022,1,20,9,80.15,8.45
2022,1,20,10,2.67,8.36
2022,1,20,11,0.0,8.41
2022,1,20,12,0.0,8.63
2022,1,20,13,0.0,8.84
2022,1,20,14,0.0,8.91
2022,1,20,15,0.0,8.73
2022,1,20,16,0.0,8.36
2022,1,20,17,0.0,7.94
2022,1,20,18,0.0,7.69
2022,1,20,19,0.0,7.76
2022,1,20,20,0.0,7.93
2022,1,20,21,0.0,8.18
2022,1,20,22,0.0,8.49
2022,1,20,23,36.53,8.65
2022,1,21,0,111.78,8.66
2022,1,21,1,220.1,8.55
2022,1,21,2,308.05,8.45
2022,1,21,3,434.15,8.18
2022,1,21,4,521.62,7.83
2022,1,21,5,563.65,7.5
2022,1,21,6,519.05,7.28
2022,1,21,7,384.6,7.08
2022,1,21,8,219.25,7.03
2022,1,21,9,77.07,7.0
2022,1,21,10,2.95,6.96
2022,1,21,11,0.0,6.97
2022,1,21,12,0.0,7.0
2022,1,21,13,0.0,7.0
2022,1,21,14,0.0,6.99
2022,1,21,15,0.0,7.1
2022,1,21,16,0.0,7.19
2022,1,21,17,0.0,7.11
2022,1,21,18,0.0,6.94
2022,1,21,19,0.0,6.7
2022,1,21,20,0.0,6.4
2022,1,21,21,0.0,6.01
2022,1,21,22,0.0,5.56
2022,1,21,23,97.22,5.19
2022,1,22,0,316.0,4.88
2022,1,22,1,526.22,4.61
2022,1,22,2,703.7,4.39
2022,1,22,3,814.75,4.23
2022,1,22,4,855.88,4.07
2022,1,22,5,787.55,3.91
2022,1,22,6,654.5,3.79
2022,1,22,7,467.08,3.81
2022,1,22,8,306.5,3.91
2022,1,22,9,101.05,4.02
2022,1,22,10,4.1,4.17
2022,1,22,11,0.0,4.42
2022,1,22,12,0.0,4.74
2022,1,22,13,0.0,5.04
2022,1,22,14,0.0,5.33
2022,1,22,15,0.0,5.57
2022,1,22,16,0.0,5.69
2022,1,22,17,0.0,5.68
2022,1,22,18,0.0,5.58
2022,1,22,19,0.0,5.41
2022,1,22,20,0.0,5.1
2022,1,22,21,0.0,4.72
2022,1,22,22,0.0,4.39
2022,1,22,23,101.9,4.21
2022,1,23,0,306.02,4.13
2022,1,23,1,519.55,4.09
2022,1,23,2,657.58,3.96
2022,1,23,3,729.28,3.76
2022,1,23,4,748.47,3.65
2022,1,23,5,739.42,3.63
2022,1,23,6,534.2,3.71
2022,1,23,7,393.05,3.89
2022,1,23,8,216.6,4.13
2022,1,23,9,70.9,4.35
2022,1,23,10,3.22,4.45
2022,1,23,11,0.0,4.48
2022,1,23,12,0.0,4.5
2022,1,23,13,0.0,4.56
2022,1,23,14,0.0,4.69
2022,1,23,15,0.0,4.79
2022,1,23,16,0.0,4.79
2022,1,23,17,0.0,4.73
2022,1,23,18,0.0,4.69
2022,1,23,19,0.0,4.75
2022,1,23,20,0.0,4.96
2022,1,23,21,0.0,5.24
2022,1,23,22,0.0,5.56
2022,1,23,23,92.97,5.87
2022,1,24,0,301.15,6.18
2022,1,24,1,522.2,6.46
2022,1,24,2,686.55,6.62
2022,1,24,3,813.0,6.69
2022,1,24,4,859.47,6.73
2022,1,24,5,813.12,6.69
2022,1,24,6,706.22,6.65
2022,1,24,7,517.17,6.62
2022,1,24,8,313.1,6.67
2022,1,24,9,106.6,6.71
2022,1,24,10,4.18,6.69
2022,1,24,11,0.0,6.71
2022,1,24,12,0.0,6.76
2022,1,24,13,0.0,6.79
2022,1,24,14,0.0,6.83
2022,1,24,15,0.0,6.94
2022,1,24,16,0.0,7.1
2022,1,24,17,0.0,7.16
2022,1,24,18,0.0,7.27
2022,1,24,19,0.0,7.59
2022,1,24,20,0.0,7.94
2022,1,24,21,0.0,8.11
2022,1,24,22,0.0,8.18
2022,1,24,23,108.82,8.28
2022,1,25,0,339.92,8.3
2022,1,25,1,577.92,8.23
2022,1,25,2,734.8,8.17
2022,1,25,3,823.05,8.17
2022,1,25,4,804.15,8.19
2022,1,25,5,755.62,8.23
2022,1,25,6,650.58,8.25
2022,1,25,7,497.92,8.28
2022,1,25,8,294.3,8.36
2022,1,25,9,93.47,8.45
2022,1,25,10,4.43,8.55
2022,1,25,11,0.0,8.67
2022,1,25,12,0.0,8.84
2022,1,25,13,0.0,8.93
2022,1,25,14,0.0,8.93
2022,1,25,15,0.0,8.82
2022,1,25,16,0.0,8.66
2022,1,25,17,0.0,8.49
2022,1,25,18,0.0,8.4
2022,1,25,19,0.0,8.37
2022,1,25,20,0.0,8.38
2022,1,25,21,0.0,8.46
2022,1,25,22,0.0,8.63
2022,1,25,23,89.57,8.85
2022,1,26,0,293.25,9.05
2022,1,26,1,508.98,9.15
2022,1,26,2,581.03,9.31
2022,1,26,3,780.4,9.46
2022,1,26,4,832.08,9.51
2022,1,26,5,772.08,9.47
2022,1,26,6,626.5,9.42
2022,1,26,7,394.08,9.36
2022,1,26,8,287.27,9.3
2022,1,26,9,97.47,9.25
2022,1,26,10,4.6,9.22
2022,1,26,11,0.0,9.21
2022,1,26,12,0.0,9.21
2022,1,26,13,0.0,9.19
2022,1,26,14,0.0,9.21
2022,1,26,15,0.0,9.27
2022,1,26,16,0.0,9.31
2022,1,26,17,0.0,9.38
2022,1,26,18,0.0,9.5
2022,1,26,19,0.0,9.56
2022,1,26,20,0.0,9.57
2022,1,26,21,0.0,9.59
2022,1,26,22,0.0,9.62
2022,1,26,23,18.25,9.67
2022,1,27,0,57.42,9.82
2022,1,27,1,109.97,9.92
2022,1,27,2,82.9,10.06
2022,1,27,3,91.05,10.21
2022,1,27,4,96.62,10.48
2022,1,27,5,71.25,10.65
2022,1,27,6,60.0,10.65
2022,1,27,7,54.5,10.48
2022,1,27,8,47.97,10.44
2022,1,27,9,21.9,9.81
2022,1,27,10,2.4,9.15
2022,1,27,11,0.0,8.78
2022,1,27,12,0.0,8.64
2022,1,27,13,0.0,8.52
2022,1,27,14,0.0,8.04
2022,1,27,15,0.0,8.03
2022,1,27,16,0.0,8.28
2022,1,27,17,0.0,8.6
2022,1,27,18,0.0,9.08
2022,1,27,19,0.0,9.6
2022,1,27,20,0.0,10.07
2022,1,27,21,0.0,10.11
2022,1,27,22,0.0,9.63
2022,1,27,23,80.47,9.32
2022,1,28,0,275.5,9.14
2022,1,28,1,463.98,8.76
2022,1,28,2,545.67,8.56
2022,1,28,3,633.78,8.63
2022,1,28,4,694.83,8.91
2022,1,28,5,650.05,9.11
2022,1,28,6,687.15,9.16
2022,1,28,7,536.42,9.12
2022,1,28,8,335.3,9.18
2022,1,28,9,121.2,9.23
2022,1,28,10,4.75,9.23
2022,1,28,11,0.0,9.26
2022,1,28,12,0.0,9.3
2022,1,28,13,0.0,9.21
2022,1,28,14,0.0,9.03
2022,1,28,15,0.0,8.66
2022,1,28,16,0.0,8.33
2022,1,28,17,0.0,8.18
2022,1,28,18,0.0,8.24
2022,1,28,19,0.0,8.17
2022,1,28,20,0.0,7.92
2022,1,28,21,0.0,7.34
2022,1,28,22,0.0,6.65
2022,1,28,23,101.57,6.07
2022,1,29,0,321.67,5.53
2022,1,29,1,509.27,5.1
2022,1,29,2,704.88,4.76
2022,1,29,3,732.8,4.72
2022,1,29,4,731.15,4.64
2022,1,29,5,708.1,4.3
2022,1,29,6,611.03,3.83
2022,1,29,7,529.45,3.36
2022,1,29,8,276.52,2.97
2022,1,29,9,106.55,2.93
2022,1,29,10,5.43,3.07
2022,1,29,11,0.0,3.23
2022,1,29,12,0.0,3.45
2022,1,29,13,0.0,3.58
2022,1,29,14,0.0,3.64
2022,1,29,15,0.0,3.61
2022,1,29,16,0.0,3.6
2022,1,29,17,0.0,3.56
2022,1,29,18,0.0,3.43
2022,1,29,19,0.0,3.33
2022,1,29,20,0.0,3.35
2022,1,29,21,0.0,3.64
2022,1,29,22,0.0,4.07
2022,1,29,23,105.3,4.41
2022,1,30,0,326.38,4.51
2022,1,30,1,477.77,4.43
2022,1,30,2,661.05,4.46
2022,1,30,3,834.03,4.65
2022,1,30,4,828.5,4.99
2022,1,30,5,793.53,5.38
2022,1,30,6,709.15,5.81
2022,1,30,7,559.45,6.24
2022,1,30,8,341.9,6.8
2022,1,30,9,109.78,7.48
2022,1,30,10,5.57,8.09
2022,1,30,11,0.0,8.47
2022,1,30,12,0.0,8.79
2022,1,30,13,0.0,8.93
2022,1,30,14,0.0,8.87
2022,1,30,15,0.0,8.68
2022,1,30,16,0.0,8.56
2022,1,30,17,0.0,8.57
2022,1,30,18,0.0,8.65
2022,1,30,19,0.0,8.88
2022,1,30,20,0.0,9.01
2022,1,30,21,0.0,9.05
2022,1,30,22,0.0,9.01
2022,1,30,23,97.88,8.97
2022,1,31,0,308.25,8.92
2022,1,31,1,522.08,8.88
2022,1,31,2,703.55,8.81
2022,1,31,3,818.05,8.6
2022,1,31,4,882.6,8.28
2022,1,31,5,860.03,7.87
2022,1,31,6,734.9,7.53
2022,1,31,7,563.6,7.33
2022,1,31,8,357.95,7.26
2022,1,31,9,128.95,7.28
2022,1,31,10,6.47,7.3
2022,1,31,11,0.0,7.41
2022,1,31,12,0.0,7.43
2022,1,31,13,0.0,7.25
2022,1,31,14,0.0,6.96
2022,1,31,15,0.0,6.75
2022,1,31,16,0.0,6.58
2022,1,31,17,0.0,6.43
2022,1,31,18,0.0,6.38
2022,1,31,19,0.0,6.3
2022,1,31,20,0.0,6.24
2022,1,31,21,0.0,6.32
2022,1,31,22,0.0,6.47
2022,1,31,23,112.2,6.53
2022,2,1,0,352.35,6.49
2022,2,1,1,587.72,6.46
2022,2,1,2,765.65,6.21
2022,2,1,3,873.7,5.87
2022,2,1,4,928.8,5.63
2022,2,1,5,872.78,5.37
2022,2,1,6,747.35,5.15
2022,2,1,7,564.6,5.08
2022,2,1,8,325.45,5.14
2022,2,1,9,108.9,5.38
2022,2,1,10,6.18,5.76
2022,2,1,11,0.0,6.18
2022,2,1,12,0.0,6.65
2022,2,1,13,0.0,7.16
2022,2,1,14,0.0,7.65
2022,2,1,15,0.0,7.87
2022,2,1,16,0.0,7.84
2022,2,1,17,0.0,7.72
2022,2,1,18,0.0,7.68
2022,2,1,19,0.0,7.71
2022,2,1,20,0.0,7.79
2022,2,1,21,0.0,7.94
2022,2,1,22,0.0,8.14
2022,2,1,23,93.32,8.29
2022,2,2,0,318.92,8.37
2022,2,2,1,532.6,8.46
2022,2,2,2,716.38,8.55
2022,2,2,3,806.17,8.5
2022,2,2,4,892.35,8.36
2022,2,2,5,842.85,8.27
2022,2,2,6,728.42,8.35
2022,2,2,7,550.7,8.59
2022,2,2,8,336.95,8.8
2022,2,2,9,121.8,8.94
2022,2,2,10,5.45,8.98
2022,2,2,11,0.0,9.03
2022,2,2,12,0.0,9.13
2022,2,2,13,0.0,9.16
2022,2,2,14,0.0,9.1
2022,2,2,15,0.0,9.0
2022,2,2,16,0.0,8.94
2022,2,2,17,0.0,8.89
2022,2,2,18,0.0,8.77
