-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2022 through 12/31/2022 in UTC
Location: Latitude  9.62   Longitude 112.97 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.0 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,WS50M
2022,3,31,21,0.0,4.66
2022,3,31,22,10.6,4.94
2022,3,31,23,172.1,5.07
2022,4,1,0,424.15,5.15
2022,4,1,1,645.62,5.13
2022,4,1,2,833.05,5.06
2022,4,1,3,958.6,4.73
2022,4,1,4,1015.2,4.17
2022,4,1,5,981.72,3.62
2022,4,1,6,848.17,3.17
2022,4,1,7,700.17,2.87
2022,4,1,8,472.62,2.72
2022,4,1,9,216.95,2.87
2022,4,1,10,21.17,3.23
2022,4,1,11,0.0,3.66
2022,4,1,12,0.0,4.06
2022,4,1,13,0.0,4.44
2022,4,1,14,0.0,4.79
2022,4,1,15,0.0,4.99
2022,4,1,16,0.0,5.08
2022,4,1,17,0.0,5.1
2022,4,1,18,0.0,5.08
2022,4,1,19,0.0,5.07
2022,4,1,20,0.0,5.05
2022,4,1,21,0.0,5.13
2022,4,1,22,11.05,5.1
2022,4,1,23,157.35,4.8
2022,4,2,0,388.52,4.46
2022,4,2,1,637.12,4.12
2022,4,2,2,794.88,3.99
2022,4,2,3,940.03,3.91
2022,4,2,4,974.2,3.93
2022,4,2,5,902.95,3.98
2022,4,2,6,767.53,4.1
2022,4,2,7,562.4,4.3
2022,4,2,8,348.05,4.69
2022,4,2,9,153.98,5.2
2022,4,2,10,19.02,5.69
2022,4,2,11,0.0,6.18
2022,4,2,12,0.0,6.68
2022,4,2,13,0.0,7.09
2022,4,2,14,0.0,7.5
2022,4,2,15,0.0,7.76
2022,4,2,16,0.0,7.97
2022,4,2,17,0.0,8.2
2022,4,2,18,0.0,8.29
2022,4,2,19,0.0,8.03
2022,4,2,20,0.0,7.54
2022,4,2,21,0.0,7.21
2022,4,2,22,10.9,7.28
2022,4,2,23,123.9,7.63
2022,4,3,0,324.3,7.94
2022,4,3,1,531.67,7.84
2022,4,3,2,718.03,7.41
2022,4,3,3,723.42,6.89
2022,4,3,4,677.53,6.3
2022,4,3,5,597.47,5.73
2022,4,3,6,541.6,5.56
2022,4,3,7,461.92,5.86
2022,4,3,8,318.7,6.36
2022,4,3,9,131.43,6.91
2022,4,3,10,15.43,7.27
2022,4,3,11,0.0,7.25
2022,4,3,12,0.0,7.05
2022,4,3,13,0.0,6.8
2022,4,3,14,0.0,6.37
2022,4,3,15,0.0,5.73
2022,4,3,16,0.0,5.04
2022,4,3,17,0.0,4.51
2022,4,3,18,0.0,4.17
2022,4,3,19,0.0,3.98
2022,4,3,20,0.0,3.9
2022,4,3,21,0.0,3.96
2022,4,3,22,11.38,4.09
2022,4,3,23,159.65,4.31
2022,4,4,0,407.85,4.58
2022,4,4,1,640.25,4.9
2022,4,4,2,833.25,5.16
2022,4,4,3,934.95,5.42
2022,4,4,4,1000.33,5.77
2022,4,4,5,962.05,6.11
2022,4,4,6,803.35,6.45
2022,4,4,7,587.5,6.68
2022,4,4,8,335.52,6.77
2022,4,4,9,135.52,6.6
2022,4,4,10,13.02,6.35
2022,4,4,11,0.0,6.09
2022,4,4,12,0.0,5.95
2022,4,4,13,0.0,5.85
2022,4,4,14,0.0,5.87
2022,4,4,15,0.0,6.08
2022,4,4,16,0.0,6.15
2022,4,4,17,0.0,6.15
2022,4,4,18,0.0,6.21
2022,4,4,19,0.0,6.57
2022,4,4,20,0.0,7.09
2022,4,4,21,0.0,7.66
2022,4,4,22,6.85,7.94
2022,4,4,23,116.28,7.97
2022,4,5,0,301.5,7.83
2022,4,5,1,513.15,7.56
2022,4,5,2,687.92,7.27
2022,4,5,3,761.28,7.13
2022,4,5,4,746.45,7.03
2022,4,5,5,595.1,6.88
2022,4,5,6,467.92,6.77
2022,4,5,7,343.05,6.71
2022,4,5,8,194.5,6.52
2022,4,5,9,85.3,6.24
2022,4,5,10,10.45,6.04
2022,4,5,11,0.0,6.17
2022,4,5,12,0.0,6.51
2022,4,5,13,0.0,7.03
2022,4,5,14,0.0,7.46
2022,4,5,15,0.0,7.6
2022,4,5,16,0.0,7.51
2022,4,5,17,0.0,7.24
2022,4,5,18,0.0,6.93
2022,4,5,19,0.0,6.57
2022,4,5,20,0.0,6.25
2022,4,5,21,0.0,5.97
2022,4,5,22,8.05,5.79
2022,4,5,23,115.22,5.59
2022,4,6,0,312.38,5.32
2022,4,6,1,443.48,4.98
2022,4,6,2,195.95,4.72
2022,4,6,3,180.8,4.75
2022,4,6,4,147.35,5.0
2022,4,6,5,145.1,5.37
2022,4,6,6,119.12,5.75
2022,4,6,7,170.98,5.68
2022,4,6,8,141.93,5.24
2022,4,6,9,49.47,4.67
2022,4,6,10,7.1,4.57
2022,4,6,11,0.0,5.54
2022,4,6,12,0.0,7.07
2022,4,6,13,0.0,8.55
2022,4,6,14,0.0,9.72
2022,4,6,15,0.0,9.98
2022,4,6,16,0.0,10.02
2022,4,6,17,0.0,10.1
2022,4,6,18,0.0,9.78
2022,4,6,19,0.0,9.62
2022,4,6,20,0.0,9.57
2022,4,6,21,0.0,9.51
2022,4,6,22,8.27,9.31
2022,4,6,23,95.5,9.49
2022,4,7,0,239.98,9.99
2022,4,7,1,490.92,10.4
2022,4,7,2,626.95,10.43
2022,4,7,3,671.8,10.27
2022,4,7,4,467.85,9.9
2022,4,7,5,202.68,9.58
2022,4,7,6,199.7,9.34
2022,4,7,7,180.1,9.1
2022,4,7,8,155.4,8.95
2022,4,7,9,71.97,9.2
2022,4,7,10,9.55,9.99
2022,4,7,11,0.0,10.8
2022,4,7,12,0.0,11.36
2022,4,7,13,0.0,11.37
2022,4,7,14,0.0,11.05
2022,4,7,15,0.0,10.61
2022,4,7,16,0.0,10.16
2022,4,7,17,0.0,9.73
2022,4,7,18,0.0,9.27
2022,4,7,19,0.0,8.94
2022,4,7,20,0.0,8.59
2022,4,7,21,0.0,8.29
2022,4,7,22,6.95,8.02
2022,4,7,23,94.57,7.71
2022,4,8,0,268.0,7.43
2022,4,8,1,423.38,7.19
2022,4,8,2,518.05,6.83
2022,4,8,3,592.9,6.51
2022,4,8,4,572.03,6.29
2022,4,8,5,424.55,6.03
2022,4,8,6,289.5,5.83
2022,4,8,7,166.25,5.68
2022,4,8,8,82.6,5.61
2022,4,8,9,26.35,5.51
2022,4,8,10,5.9,5.43
2022,4,8,11,0.0,5.55
2022,4,8,12,0.0,5.77
2022,4,8,13,0.0,5.93
2022,4,8,14,0.0,6.03
2022,4,8,15,0.0,6.21
2022,4,8,16,0.0,6.36
2022,4,8,17,0.0,6.39
2022,4,8,18,0.0,6.38
2022,4,8,19,0.0,6.45
2022,4,8,20,0.0,6.6
2022,4,8,21,0.0,6.66
2022,4,8,22,6.32,6.7
2022,4,8,23,29.38,6.78
2022,4,9,0,74.78,6.99
2022,4,9,1,178.88,7.28
2022,4,9,2,166.57,7.71
2022,4,9,3,195.23,8.05
2022,4,9,4,136.38,8.42
2022,4,9,5,107.68,8.6
2022,4,9,6,120.82,8.58
2022,4,9,7,121.5,8.27
2022,4,9,8,142.07,7.86
2022,4,9,9,44.33,7.51
2022,4,9,10,7.35,7.2
2022,4,9,11,0.0,6.86
2022,4,9,12,0.0,6.38
2022,4,9,13,0.0,5.92
2022,4,9,14,0.0,5.46
2022,4,9,15,0.0,4.99
2022,4,9,16,0.0,4.38
2022,4,9,17,0.0,3.8
2022,4,9,18,0.0,3.26
2022,4,9,19,0.0,2.87
2022,4,9,20,0.0,2.63
2022,4,9,21,0.0,2.6
2022,4,9,22,15.23,2.55
2022,4,9,23,136.25,2.55
2022,4,10,0,345.83,2.48
2022,4,10,1,540.92,2.48
2022,4,10,2,519.67,2.54
2022,4,10,3,610.67,2.7
2022,4,10,4,260.85,3.12
2022,4,10,5,376.02,3.66
2022,4,10,6,504.52,4.12
2022,4,10,7,261.92,4.47
2022,4,10,8,125.6,4.69
2022,4,10,9,85.07,5.02
2022,4,10,10,10.43,5.45
2022,4,10,11,0.0,5.94
2022,4,10,12,0.0,6.32
2022,4,10,13,0.0,6.69
2022,4,10,14,0.0,7.02
2022,4,10,15,0.0,7.09
2022,4,10,16,0.0,6.84
2022,4,10,17,0.0,6.57
2022,4,10,18,0.0,6.09
2022,4,10,19,0.0,5.26
2022,4,10,20,0.0,4.32
2022,4,10,21,0.0,3.42
2022,4,10,22,14.07,2.7
2022,4,10,23,151.68,2.24
2022,4,11,0,373.0,2.2
2022,4,11,1,587.08,2.43
2022,4,11,2,801.15,2.76
2022,4,11,3,914.78,3.14
2022,4,11,4,972.85,3.48
2022,4,11,5,937.47,3.74
2022,4,11,6,838.15,3.9
2022,4,11,7,651.03,3.89
2022,4,11,8,427.02,3.75
2022,4,11,9,184.6,3.53
2022,4,11,10,18.85,3.31
2022,4,11,11,0.0,3.0
2022,4,11,12,0.0,2.74
2022,4,11,13,0.0,2.71
2022,4,11,14,0.0,2.92
2022,4,11,15,0.0,3.21
2022,4,11,16,0.0,3.28
2022,4,11,17,0.0,3.22
2022,4,11,18,0.0,3.19
2022,4,11,19,0.0,3.25
2022,4,11,20,0.0,3.39
2022,4,11,21,0.0,3.61
2022,4,11,22,16.67,3.79
2022,4,11,23,190.4,3.89
2022,4,12,0,396.0,3.97
2022,4,12,1,635.28,4.06
2022,4,12,2,822.8,4.13
2022,4,12,3,915.67,4.19
2022,4,12,4,954.47,4.23
2022,4,12,5,901.03,4.22
2022,4,12,6,761.35,4.19
2022,4,12,7,629.1,4.09
2022,4,12,8,403.08,3.91
2022,4,12,9,169.27,3.53
2022,4,12,10,17.1,3.05
2022,4,12,11,0.0,2.61
2022,4,12,12,0.0,2.28
2022,4,12,13,0.0,2.17
2022,4,12,14,0.0,2.24
2022,4,12,15,0.0,2.43
2022,4,12,16,0.0,2.7
2022,4,12,17,0.0,2.9
2022,4,12,18,0.0,2.99
2022,4,12,19,0.0,2.98
2022,4,12,20,0.0,2.9
2022,4,12,21,0.0,2.84
2022,4,12,22,14.43,2.78
2022,4,12,23,143.18,2.7
2022,4,13,0,345.95,2.59
2022,4,13,1,550.95,2.54
2022,4,13,2,729.95,2.52
2022,4,13,3,845.35,2.51
2022,4,13,4,889.97,2.59
2022,4,13,5,801.22,2.82
2022,4,13,6,720.22,3.11
2022,4,13,7,554.58,3.34
2022,4,13,8,336.2,3.45
2022,4,13,9,132.73,3.33
2022,4,13,10,15.15,3.09
2022,4,13,11,0.0,2.89
2022,4,13,12,0.0,2.78
2022,4,13,13,0.0,2.72
2022,4,13,14,0.0,2.65
2022,4,13,15,0.0,2.52
2022,4,13,16,0.0,2.41
2022,4,13,17,0.0,2.54
2022,4,13,18,0.0,2.88
2022,4,13,19,0.0,3.29
2022,4,13,20,0.0,3.69
2022,4,13,21,0.0,3.9
2022,4,13,22,14.68,3.92
2022,4,13,23,151.25,3.89
2022,4,14,0,358.38,3.87
2022,4,14,1,570.17,3.85
2022,4,14,2,747.4,3.81
2022,4,14,3,848.45,3.77
2022,4,14,4,910.42,3.76
2022,4,14,5,858.75,3.76
2022,4,14,6,756.78,3.7
2022,4,14,7,587.9,3.53
2022,4,14,8,370.58,3.3
2022,4,14,9,149.68,2.99
2022,4,14,10,14.73,2.58
2022,4,14,11,0.0,2.09
2022,4,14,12,0.0,1.67
2022,4,14,13,0.0,1.48
2022,4,14,14,0.0,1.35
2022,4,14,15,0.0,1.3
2022,4,14,16,0.0,1.31
2022,4,14,17,0.0,1.28
2022,4,14,18,0.0,1.21
2022,4,14,19,0.0,1.21
2022,4,14,20,0.0,1.33
2022,4,14,21,0.0,1.41
2022,4,14,22,14.7,1.37
2022,4,14,23,166.95,1.17
2022,4,15,0,397.42,1.04
2022,4,15,1,623.95,1.19
2022,4,15,2,787.47,1.49
2022,4,15,3,917.92,1.68
2022,4,15,4,944.88,1.76
2022,4,15,5,910.53,1.83
2022,4,15,6,672.15,1.9
2022,4,15,7,552.6,1.94
2022,4,15,8,346.38,1.93
2022,4,15,9,156.38,1.86
2022,4,15,10,5.76,1.76
2022,4,15,11,0.0,1.7
2022,4,15,12,0.0,1.74
2022,4,15,13,0.0,1.8
2022,4,15,14,0.0,1.79
2022,4,15,15,0.0,1.67
2022,4,15,16,0.0,1.48
2022,4,15,17,0.0,1.31
2022,4,15,18,0.0,1.23
2022,4,15,19,0.0,1.31
2022,4,15,20,0.0,1.5
2022,4,15,21,0.0,1.69
2022,4,15,22,15.3,1.8
2022,4,15,23,163.23,1.81
2022,4,16,0,396.5,1.74
2022,4,16,1,618.33,1.62
2022,4,16,2,796.7,1.44
2022,4,16,3,895.42,1.27
2022,4,16,4,957.65,1.07
2022,4,16,5,883.17,0.77
2022,4,16,6,768.08,0.57
2022,4,16,7,600.28,0.67
2022,4,16,8,333.62,0.86
2022,4,16,9,168.85,0.98
2022,4,16,10,15.75,1.2
2022,4,16,11,0.0,1.44
2022,4,16,12,0.0,1.68
2022,4,16,13,0.0,1.95
2022,4,16,14,0.0,2.26
2022,4,16,15,0.0,2.43
2022,4,16,16,0.0,2.49
2022,4,16,17,0.0,2.66
2022,4,16,18,0.0,2.9
2022,4,16,19,0.0,3.17
2022,4,16,20,0.0,3.48
2022,4,16,21,0.0,3.81
2022,4,16,22,16.62,4.08
2022,4,16,23,206.3,4.28
2022,4,17,0,450.33,4.46
2022,4,17,1,664.12,4.52
2022,4,17,2,831.75,4.47
2022,4,17,3,933.47,4.43
2022,4,17,4,964.05,4.46
2022,4,17,5,924.0,4.58
2022,4,17,6,804.95,4.75
2022,4,17,7,632.42,4.87
2022,4,17,8,400.08,5.01
2022,4,17,9,164.65,5.21
2022,4,17,10,15.43,5.51
2022,4,17,11,0.0,5.89
2022,4,17,12,0.0,6.27
2022,4,17,13,0.0,6.55
2022,4,17,14,0.0,6.69
2022,4,17,15,0.0,6.7
2022,4,17,16,0.0,6.62
2022,4,17,17,0.0,6.52
2022,4,17,18,0.0,6.47
2022,4,17,19,0.0,6.5
2022,4,17,20,0.0,6.62
2022,4,17,21,0.0,6.75
2022,4,17,22,14.32,6.88
2022,4,17,23,156.95,6.97
2022,4,18,0,388.88,6.91
2022,4,18,1,625.62,6.77
2022,4,18,2,817.67,6.72
2022,4,18,3,938.53,6.77
2022,4,18,4,975.92,6.89
2022,4,18,5,943.17,7.03
2022,4,18,6,838.75,7.16
2022,4,18,7,662.78,7.32
2022,4,18,8,427.88,7.39
2022,4,18,9,191.05,7.43
2022,4,18,10,16.42,7.5
2022,4,18,11,0.0,7.5
2022,4,18,12,0.0,7.41
2022,4,18,13,0.0,7.23
2022,4,18,14,0.0,7.02
2022,4,18,15,0.0,6.78
2022,4,18,16,0.0,6.48
2022,4,18,17,0.0,6.17
2022,4,18,18,0.0,5.96
2022,4,18,19,0.0,5.8
2022,4,18,20,0.0,5.7
2022,4,18,21,0.0,5.59
2022,4,18,22,18.35,5.42
2022,4,18,23,165.7,5.46
2022,4,19,0,396.45,5.81
2022,4,19,1,614.03,6.08
2022,4,19,2,821.17,6.24
2022,4,19,3,914.42,6.35
2022,4,19,4,945.05,6.59
2022,4,19,5,852.47,6.85
2022,4,19,6,750.65,7.01
2022,4,19,7,568.1,6.89
2022,4,19,8,386.25,6.66
2022,4,19,9,157.48,6.62
2022,4,19,10,18.85,6.76
2022,4,19,11,0.0,6.94
2022,4,19,12,0.0,7.09
2022,4,19,13,0.0,7.17
2022,4,19,14,0.0,7.16
2022,4,19,15,0.0,7.04
2022,4,19,16,0.0,6.77
2022,4,19,17,0.0,6.5
2022,4,19,18,0.0,6.38
2022,4,19,19,0.0,6.3
2022,4,19,20,0.0,6.29
2022,4,19,21,0.0,6.33
2022,4,19,22,18.98,6.4
2022,4,19,23,171.82,6.44
2022,4,20,0,394.2,6.5
2022,4,20,1,614.3,6.54
2022,4,20,2,792.45,6.45
2022,4,20,3,904.25,6.21
2022,4,20,4,962.22,5.96
2022,4,20,5,928.9,5.69
2022,4,20,6,810.25,5.45
2022,4,20,7,637.1,5.24
2022,4,20,8,406.92,5.13
2022,4,20,9,180.35,5.2
2022,4,20,10,19.05,5.41
2022,4,20,11,0.0,5.66
2022,4,20,12,0.0,5.92
2022,4,20,13,0.0,6.17
2022,4,20,14,0.0,6.36
2022,4,20,15,0.0,6.22
2022,4,20,16,0.0,5.91
2022,4,20,17,0.0,5.63
2022,4,20,18,0.0,5.39
2022,4,20,19,0.0,5.13
2022,4,20,20,0.0,4.91
2022,4,20,21,0.0,4.86
2022,4,20,22,20.17,4.98
2022,4,20,23,196.98,5.18
2022,4,21,0,415.55,5.36
2022,4,21,1,611.8,5.42
2022,4,21,2,787.0,5.42
2022,4,21,3,884.92,5.46
2022,4,21,4,915.3,5.55
2022,4,21,5,883.33,5.62
2022,4,21,6,802.75,5.73
2022,4,21,7,626.7,5.85
2022,4,21,8,410.83,6.05
2022,4,21,9,170.7,6.37
2022,4,21,10,17.73,6.67
2022,4,21,11,0.0,6.83
2022,4,21,12,0.0,6.83
2022,4,21,13,0.0,6.86
2022,4,21,14,0.0,7.0
2022,4,21,15,0.0,7.06
2022,4,21,16,0.0,6.98
2022,4,21,17,0.0,6.82
2022,4,21,18,0.0,6.68
2022,4,21,19,0.0,6.58
2022,4,21,20,0.0,6.6
2022,4,21,21,0.0,6.61
2022,4,21,22,19.23,6.46
2022,4,21,23,189.85,6.26
2022,4,22,0,412.92,6.07
2022,4,22,1,634.0,5.82
2022,4,22,2,811.33,5.47
2022,4,22,3,903.15,5.03
2022,4,22,4,949.85,4.56
2022,4,22,5,886.25,4.02
2022,4,22,6,757.12,3.58
2022,4,22,7,577.15,3.21
2022,4,22,8,377.3,3.08
2022,4,22,9,161.27,3.22
2022,4,22,10,17.6,3.66
2022,4,22,11,0.0,4.11
2022,4,22,12,0.0,4.48
2022,4,22,13,0.0,4.77
2022,4,22,14,0.0,4.96
2022,4,22,15,0.0,5.05
2022,4,22,16,0.0,5.09
2022,4,22,17,0.0,5.16
2022,4,22,18,0.0,5.32
2022,4,22,19,0.0,5.42
2022,4,22,20,0.0,5.46
2022,4,22,21,0.0,5.41
2022,4,22,22,22.25,5.38
2022,4,22,23,207.32,5.39
2022,4,23,0,439.85,5.47
2022,4,23,1,653.4,5.59
2022,4,23,2,825.62,5.64
2022,4,23,3,937.8,5.69
2022,4,23,4,963.67,5.69
2022,4,23,5,868.12,5.63
2022,4,23,6,785.92,5.59
2022,4,23,7,619.65,5.57
2022,4,23,8,405.45,5.53
2022,4,23,9,174.93,5.53
2022,4,23,10,18.2,5.58
2022,4,23,11,0.0,5.77
2022,4,23,12,0.0,6.0
2022,4,23,13,0.0,6.12
2022,4,23,14,0.0,6.16
2022,4,23,15,0.0,5.98
2022,4,23,16,0.0,5.57
2022,4,23,17,0.0,5.14
2022,4,23,18,0.0,4.85
2022,4,23,19,0.0,4.73
2022,4,23,20,0.0,4.74
2022,4,23,21,0.0,4.81
2022,4,23,22,22.9,4.89
2022,4,23,23,206.8,4.92
2022,4,24,0,448.17,4.88
2022,4,24,1,668.08,4.72
2022,4,24,2,814.35,4.44
2022,4,24,3,947.0,4.24
2022,4,24,4,984.0,3.99
2022,4,24,5,939.47,3.7
2022,4,24,6,822.17,3.41
2022,4,24,7,650.92,3.21
2022,4,24,8,430.48,3.24
2022,4,24,9,194.07,3.49
2022,4,24,10,19.5,3.73
2022,4,24,11,0.0,3.95
2022,4,24,12,0.0,4.12
2022,4,24,13,0.0,4.25
2022,4,24,14,0.0,4.34
2022,4,24,15,0.0,4.34
2022,4,24,16,0.0,4.3
2022,4,24,17,0.0,4.29
2022,4,24,18,0.0,4.38
2022,4,24,19,0.0,4.56
2022,4,24,20,0.0,4.78
2022,4,24,21,0.0,4.94
2022,4,24,22,22.8,5.04
2022,4,24,23,203.3,5.17
2022,4,25,0,406.42,5.2
2022,4,25,1,640.35,5.04
2022,4,25,2,800.25,4.76
2022,4,25,3,919.8,4.44
2022,4,25,4,967.7,4.13
2022,4,25,5,927.33,3.71
2022,4,25,6,786.45,3.25
2022,4,25,7,630.5,2.87
2022,4,25,8,423.75,2.65
2022,4,25,9,190.12,2.63
2022,4,25,10,19.25,2.73
2022,4,25,11,0.0,2.78
2022,4,25,12,0.0,2.78
2022,4,25,13,0.0,2.7
2022,4,25,14,0.0,2.55
2022,4,25,15,0.0,2.17
2022,4,25,16,0.0,1.67
2022,4,25,17,0.0,1.34
2022,4,25,18,0.0,1.53
2022,4,25,19,0.0,1.95
2022,4,25,20,0.0,2.31
2022,4,25,21,0.0,2.28
2022,4,25,22,24.33,2.15
2022,4,25,23,212.48,2.18
2022,4,26,0,453.05,2.23
2022,4,26,1,668.6,2.11
2022,4,26,2,839.35,1.83
2022,4,26,3,945.2,1.49
2022,4,26,4,962.58,1.21
2022,4,26,5,934.72,0.92
2022,4,26,6,834.08,0.68
2022,4,26,7,654.75,0.49
2022,4,26,8,437.02,0.48
2022,4,26,9,192.77,0.49
2022,4,26,10,18.95,0.5
2022,4,26,11,0.0,0.61
2022,4,26,12,0.0,0.81
2022,4,26,13,0.0,0.95
2022,4,26,14,0.0,0.96
2022,4,26,15,0.0,0.97
2022,4,26,16,0.0,0.96
2022,4,26,17,0.0,0.96
2022,4,26,18,0.0,0.94
2022,4,26,19,0.0,0.93
2022,4,26,20,0.0,0.93
2022,4,26,21,0.0,0.85
2022,4,26,22,17.98,0.88
2022,4,26,23,147.57,0.98
2022,4,27,0,341.25,1.1
2022,4,27,1,579.58,1.18
2022,4,27,2,759.3,1.19
2022,4,27,3,842.28,1.31
2022,4,27,4,925.95,1.48
2022,4,27,5,828.28,1.38
2022,4,27,6,784.55,1.04
2022,4,27,7,600.15,0.72
2022,4,27,8,389.85,0.45
2022,4,27,9,164.98,0.19
2022,4,27,10,17.38,0.84
2022,4,27,11,0.0,1.52
2022,4,27,12,0.0,2.24
2022,4,27,13,0.0,2.93
2022,4,27,14,0.0,3.62
2022,4,27,15,0.0,4.06
2022,4,27,16,0.0,4.25
2022,4,27,17,0.0,4.26
2022,4,27,18,0.0,4.07
2022,4,27,19,0.0,3.8
2022,4,27,20,0.0,3.91
2022,4,27,21,0.0,4.38
2022,4,27,22,12.98,4.88
2022,4,27,23,86.9,5.15
2022,4,28,0,212.7,5.09
2022,4,28,1,371.6,4.64
2022,4,28,2,307.4,3.98
2022,4,28,3,426.67,3.24
2022,4,28,4,466.9,2.62
2022,4,28,5,384.08,2.35
2022,4,28,6,336.17,2.28
2022,4,28,7,247.9,2.37
2022,4,28,8,137.62,2.69
2022,4,28,9,38.83,3.06
2022,4,28,10,9.75,3.5
2022,4,28,11,0.0,3.88
2022,4,28,12,0.0,4.24
2022,4,28,13,0.0,4.45
2022,4,28,14,0.0,4.58
2022,4,28,15,0.0,4.82
2022,4,28,16,0.0,5.1
2022,4,28,17,0.0,5.25
2022,4,28,18,0.0,5.03
2022,4,28,19,0.0,4.0
2022,4,28,20,0.0,1.2
2022,4,28,21,0.0,5.19
2022,4,28,22,12.32,10.04
2022,4,28,23,101.5,11.53
2022,4,29,0,244.82,10.57
2022,4,29,1,390.27,8.9
2022,4,29,2,566.1,7.58
2022,4,29,3,641.22,6.82
2022,4,29,4,611.35,6.39
2022,4,29,5,636.72,6.19
2022,4,29,6,533.17,5.97
2022,4,29,7,409.35,5.85
2022,4,29,8,252.98,5.65
2022,4,29,9,109.07,5.18
2022,4,29,10,14.95,4.69
2022,4,29,11,0.0,4.27
2022,4,29,12,0.0,3.87
2022,4,29,13,0.0,3.54
2022,4,29,14,0.0,3.31
2022,4,29,15,0.0,3.34
2022,4,29,16,0.0,3.43
2022,4,29,17,0.0,3.65
2022,4,29,18,0.0,3.98
2022,4,29,19,0.0,4.38
2022,4,29,20,0.0,4.82
2022,4,29,21,0.0,5.32
2022,4,29,22,18.6,5.91
2022,4,29,23,170.7,6.55
2022,4,30,0,382.02,7.11
2022,4,30,1,579.53,7.5
2022,4,30,2,746.55,7.72
2022,4,30,3,705.35,7.91
2022,4,30,4,836.58,8.01
2022,4,30,5,797.72,7.73
2022,4,30,6,591.58,7.24
2022,4,30,7,380.48,6.93
2022,4,30,8,282.23,6.78
2022,4,30,9,129.57,6.71
2022,4,30,10,12.1,6.65
2022,4,30,11,0.0,6.61
2022,4,30,12,0.0,6.62
2022,4,30,13,0.0,6.65
2022,4,30,14,0.0,6.65
2022,4,30,15,0.0,6.56
2022,4,30,16,0.0,6.49
2022,4,30,17,0.0,6.32
2022,4,30,18,0.0,5.73
2022,4,30,19,0.0,5.2
2022,4,30,20,0.0,4.79
2022,4,30,21,0.0,4.36
2022,4,30,22,19.98,3.96
2022,4,30,23,146.07,3.68
2022,5,1,0,371.83,3.54
2022,5,1,1,581.3,3.44
2022,5,1,2,736.58,3.28
2022,5,1,3,763.55,2.99
2022,5,1,4,863.12,2.7
2022,5,1,5,871.25,2.45
2022,5,1,6,729.7,2.3
2022,5,1,7,569.62,2.14
2022,5,1,8,352.52,2.0
2022,5,1,9,165.85,1.99
2022,5,1,10,19.75,2.1
2022,5,1,11,0.0,2.27
2022,5,1,12,0.0,2.45
2022,5,1,13,0.0,2.61
2022,5,1,14,0.0,2.74
2022,5,1,15,0.0,2.81
2022,5,1,16,0.0,2.89
2022,5,1,17,0.0,3.02
2022,5,1,18,0.0,3.18
2022,5,1,19,0.0,3.4
2022,5,1,20,0.0,3.61
2022,5,1,21,0.0,3.52
2022,5,1,22,27.5,3.28
2022,5,1,23,226.12,3.09
2022,5,2,0,462.62,2.8
2022,5,2,1,676.78,2.5
2022,5,2,2,805.88,2.22
2022,5,2,3,944.15,2.08
2022,5,2,4,948.8,1.98
2022,5,2,5,928.35,1.75
2022,5,2,6,818.0,1.54
2022,5,2,7,577.85,1.44
2022,5,2,8,414.2,1.57
2022,5,2,9,188.5,1.84
2022,5,2,10,20.38,2.18
2022,5,2,11,0.0,2.46
2022,5,2,12,0.0,2.58
2022,5,2,13,0.0,2.6
2022,5,2,14,0.0,2.55
2022,5,2,15,0.0,2.4
2022,5,2,16,0.0,2.14
2022,5,2,17,0.0,1.87
2022,5,2,18,0.0,1.57
2022,5,2,19,0.0,1.35
2022,5,2,20,0.0,1.38
2022,5,2,21,0.0,1.53
2022,5,2,22,25.95,1.61
2022,5,2,23,206.45,1.58
2022,5,3,0,430.42,1.52
2022,5,3,1,623.08,1.39
2022,5,3,2,797.4,1.29
2022,5,3,3,878.17,1.33
2022,5,3,4,895.95,1.55
2022,5,3,5,803.78,1.87
2022,5,3,6,747.05,2.3
2022,5,3,7,574.28,2.93
2022,5,3,8,393.45,3.69
2022,5,3,9,175.85,4.16
2022,5,3,10,18.45,4.13
2022,5,3,11,0.0,3.97
2022,5,3,12,0.0,3.93
2022,5,3,13,0.0,4.15
2022,5,3,14,0.0,4.39
2022,5,3,15,0.0,4.37
2022,5,3,16,0.0,4.1
2022,5,3,17,0.0,3.79
2022,5,3,18,0.0,3.57
2022,5,3,19,0.0,3.43
2022,5,3,20,0.0,3.48
2022,5,3,21,0.0,3.53
2022,5,3,22,27.12,3.54
2022,5,3,23,217.0,3.51
2022,5,4,0,453.02,3.48
2022,5,4,1,662.9,3.5
2022,5,4,2,806.1,3.68
2022,5,4,3,938.65,3.95
2022,5,4,4,804.58,4.15
2022,5,4,5,902.5,4.28
2022,5,4,6,690.25,4.28
2022,5,4,7,514.3,4.29
2022,5,4,8,357.58,4.29
2022,5,4,9,161.18,4.33
